x,acc_throughput
1468,106.66666666666667
1469,106.66666666666667
1470,103.33333333333333
1471,86.66666666666667
1472,113.33333333333333
1473,113.33333333333333
1474,103.33333333333333
1475,106.66666666666667
1476,106.66666666666667
1477,90.0
1478,110.0
1479,93.33333333333333
1480,96.66666666666667
1481,106.66666666666667
1482,106.66666666666667
1483,100.0
1484,110.0
1485,113.33333333333333
1486,106.66666666666667
1487,103.33333333333333
1488,106.66666666666667
1489,106.66666666666667
1490,106.66666666666667
1491,103.33333333333333
1492,106.66666666666667
1493,103.33333333333333
1494,93.33333333333333
1495,106.66666666666667
1496,106.66666666666667
1497,106.66666666666667
1498,93.33333333333333
1499,106.66666666666667
1500,100.0
1501,86.66666666666667
1502,96.66666666666667
1503,113.33333333333333
1504,100.0
1505,110.0
1506,110.0
1507,93.33333333333333
1508,83.33333333333333
1509,93.33333333333333
1510,110.0
1511,113.33333333333333
1512,103.33333333333333
1513,83.33333333333333
1514,106.66666666666667
1515,90.0
1516,73.33333333333333
1517,110.0
1518,116.66666666666667
1519,96.66666666666667
1520,106.66666666666667
1521,106.66666666666667
1522,106.66666666666667
1523,106.66666666666667
1524,103.33333333333333
1525,106.66666666666667
1526,110.0
1527,96.66666666666667
1528,106.66666666666667
1529,96.66666666666667
1530,103.33333333333333
1531,106.66666666666667
1532,106.66666666666667
1533,100.0
1534,106.66666666666667
1535,110.0
1536,106.66666666666667
1537,90.0
1538,123.33333333333333
1539,86.66666666666667
1540,103.33333333333333
1541,80.0
1542,100.0
1543,116.66666666666667
1544,86.66666666666667
1545,106.66666666666667
1546,103.33333333333333
1547,110.0
1548,106.66666666666667
1549,100.0
1550,106.66666666666667
1551,100.0
1552,106.66666666666667
1553,100.0
1554,100.0
1555,90.0
1556,113.33333333333333
1557,80.0
1558,96.66666666666667
1559,76.66666666666667
1560,90.0
1561,103.33333333333333
1562,113.33333333333333
1563,103.33333333333333
1564,86.66666666666667
1565,110.0
1566,96.66666666666667
1567,106.66666666666667
1568,110.0
1569,110.0
1570,106.66666666666667
1571,100.0
1572,110.0
1573,113.33333333333333
1574,116.66666666666667
1575,116.66666666666667
1576,116.66666666666667
1577,100.0
1578,96.66666666666667
1579,120.0
1580,93.33333333333333
1581,106.66666666666667
1582,93.33333333333333
1583,83.33333333333333
1584,93.33333333333333
1585,106.66666666666667
1586,120.0
1587,96.66666666666667
1588,106.66666666666667
1589,113.33333333333333
1590,110.0
1591,106.66666666666667
1592,106.66666666666667
1593,93.33333333333333
1594,106.66666666666667
1595,106.66666666666667
1596,103.33333333333333
1597,120.0
1598,106.66666666666667
1599,106.66666666666667
1600,120.0
1601,116.66666666666667
1602,106.66666666666667
1603,110.0
1604,103.33333333333333
1605,103.33333333333333
1606,106.66666666666667
1607,80.0
1608,96.66666666666667
1609,116.66666666666667
1610,96.66666666666667
1611,106.66666666666667
1612,103.33333333333333
1613,76.66666666666667
1614,80.0
1615,93.33333333333333
1616,106.66666666666667
1617,100.0
1618,106.66666666666667
1619,106.66666666666667
1620,110.0
1621,103.33333333333333
1622,100.0
1623,103.33333333333333
1624,110.0
1625,93.33333333333333
1626,83.33333333333333
1627,100.0
1628,96.66666666666667
1629,93.33333333333333
1630,106.66666666666667
1631,96.66666666666667
1632,96.66666666666667
1633,80.0
1634,100.0
1635,106.66666666666667
1636,83.33333333333333
1637,103.33333333333333
1638,106.66666666666667
1639,106.66666666666667
1640,100.0
1641,110.0
1642,106.66666666666667
1643,106.66666666666667
1644,96.66666666666667
1645,116.66666666666667
1646,106.66666666666667
1647,100.0
1648,100.0
1649,106.66666666666667
1650,106.66666666666667
1651,106.66666666666667
1652,106.66666666666667
1653,103.33333333333333
1654,106.66666666666667
1655,113.33333333333333
1656,93.33333333333333
1657,106.66666666666667
1658,106.66666666666667
1659,93.33333333333333
1660,106.66666666666667
1661,103.33333333333333
1662,113.33333333333333
1663,116.66666666666667
1664,90.0
1665,93.33333333333333
1666,93.33333333333333
1667,106.66666666666667
1668,106.66666666666667
1669,106.66666666666667
1670,96.66666666666667
1671,106.66666666666667
1672,116.66666666666667
1673,106.66666666666667
1674,103.33333333333333
1675,93.33333333333333
1676,93.33333333333333
1677,100.0
1678,66.66666666666667
1679,93.33333333333333
1680,93.33333333333333
1681,110.0
1682,120.0
1683,93.33333333333333
1684,103.33333333333333
1685,93.33333333333333
1686,103.33333333333333
1687,103.33333333333333
1688,83.33333333333333
1689,106.66666666666667
1690,106.66666666666667
1691,106.66666666666667
1692,96.66666666666667
1693,113.33333333333333
1694,96.66666666666667
1695,100.0
1696,106.66666666666667
1697,100.0
1698,93.33333333333333
1699,106.66666666666667
1700,100.0
1701,96.66666666666667
1702,96.66666666666667
1703,103.33333333333333
1704,100.0
1705,106.66666666666667
1706,106.66666666666667
1707,106.66666666666667
1708,106.66666666666667
1709,113.33333333333333
1710,106.66666666666667
1711,106.66666666666667
1712,110.0
1713,103.33333333333333
1714,103.33333333333333
1715,93.33333333333333
1716,86.66666666666667
1717,110.0
1718,113.33333333333333
1719,103.33333333333333
1720,103.33333333333333
1721,106.66666666666667
1722,113.33333333333333
1723,93.33333333333333
1724,93.33333333333333
1725,93.33333333333333
1726,116.66666666666667
1727,106.66666666666667
1728,90.0
1729,80.0
1730,100.0
1731,96.66666666666667
1732,106.66666666666667
1733,106.66666666666667
1734,106.66666666666667
1735,83.33333333333333
1736,90.0
1737,100.0
1738,93.33333333333333
1739,116.66666666666667
1740,86.66666666666667
1741,93.33333333333333
1742,93.33333333333333
1743,106.66666666666667
1744,93.33333333333333
1745,96.66666666666667
1746,103.33333333333333
1747,103.33333333333333
1748,106.66666666666667
1749,106.66666666666667
1750,90.0
1751,110.0
1752,103.33333333333333
1753,106.66666666666667
1754,100.0
1755,106.66666666666667
1756,96.66666666666667
1757,90.0
1758,100.0
1759,106.66666666666667
1760,90.0
1761,113.33333333333333
1762,116.66666666666667
1763,96.66666666666667
1764,100.0
1765,83.33333333333333
1766,106.66666666666667
1767,90.0
1768,96.66666666666667
1769,100.0
1770,86.66666666666667
1771,93.33333333333333
1772,106.66666666666667
1773,116.66666666666667
1774,100.0
1775,106.66666666666667
1776,96.66666666666667
1777,106.66666666666667
1778,93.33333333333333
1779,110.0
1780,106.66666666666667
1781,93.33333333333333
1782,106.66666666666667
1783,116.66666666666667
1784,116.66666666666667
1785,93.33333333333333
1786,106.66666666666667
1787,106.66666666666667
1788,106.66666666666667
1789,96.66666666666667
1790,106.66666666666667
1791,103.33333333333333
1792,116.66666666666667
1793,106.66666666666667
1794,106.66666666666667
1795,93.33333333333333
1796,106.66666666666667
1797,96.66666666666667
1798,93.33333333333333
1799,100.0
1800,103.33333333333333
1801,96.66666666666667
1802,90.0
1803,106.66666666666667
1804,93.33333333333333
1805,106.66666666666667
1806,96.66666666666667
1807,86.66666666666667
1808,93.33333333333333
1809,113.33333333333333
1810,103.33333333333333
1811,103.33333333333333
1812,100.0
1813,106.66666666666667
1814,116.66666666666667
1815,110.0
1816,93.33333333333333
1817,93.33333333333333
1818,90.0
1819,83.33333333333333
1820,110.0
1821,120.0
1822,116.66666666666667
1823,106.66666666666667
1824,96.66666666666667
1825,116.66666666666667
1826,106.66666666666667
1827,116.66666666666667
1828,120.0
1829,106.66666666666667
1830,106.66666666666667
1831,106.66666666666667
1832,93.33333333333333
1833,110.0
1834,103.33333333333333
1835,93.33333333333333
1836,100.0
1837,96.66666666666667
1838,96.66666666666667
1839,90.0
1840,110.0
1841,100.0
1842,83.33333333333333
1843,100.0
1844,103.33333333333333
1845,103.33333333333333
1846,83.33333333333333
1847,103.33333333333333
1848,96.66666666666667
1849,106.66666666666667
1850,100.0
1851,116.66666666666667
1852,110.0
1853,96.66666666666667
1854,90.0
1855,106.66666666666667
1856,106.66666666666667
1857,96.66666666666667
1858,113.33333333333333
1859,113.33333333333333
1860,113.33333333333333
1861,116.66666666666667
1862,100.0
1863,96.66666666666667
1864,106.66666666666667
1865,93.33333333333333
1866,93.33333333333333
1867,110.0
1868,90.0
1869,93.33333333333333
1870,113.33333333333333
1871,113.33333333333333
1872,96.66666666666667
1873,103.33333333333333
1874,110.0
1875,126.66666666666667
1876,120.0
1877,106.66666666666667
1878,93.33333333333333
1879,120.0
1880,120.0
1881,106.66666666666667
1882,86.66666666666667
1883,120.0
1884,100.0
1885,73.33333333333333
1886,96.66666666666667
1887,86.66666666666667
1888,86.66666666666667
1889,90.0
1890,106.66666666666667
1891,100.0
1892,106.66666666666667
1893,100.0
1894,93.33333333333333
1895,110.0
1896,103.33333333333333
1897,106.66666666666667
1898,100.0
1899,113.33333333333333
1900,93.33333333333333
1901,110.0
1902,96.66666666666667
1903,90.0
1904,106.66666666666667
1905,106.66666666666667
1906,106.66666666666667
1907,106.66666666666667
1908,116.66666666666667
1909,110.0
1910,116.66666666666667
1911,113.33333333333333
1912,106.66666666666667
1913,106.66666666666667
1914,90.0
1915,93.33333333333333
1916,106.66666666666667
1917,96.66666666666667
1918,83.33333333333333
1919,133.33333333333334
1920,113.33333333333333
1921,96.66666666666667
1922,110.0
1923,106.66666666666667
1924,93.33333333333333
1925,100.0
1926,106.66666666666667
1927,93.33333333333333
1928,70.0
1929,100.0
1930,96.66666666666667
1931,113.33333333333333
1932,106.66666666666667
1933,106.66666666666667
1934,110.0
1935,90.0
1936,96.66666666666667
1937,106.66666666666667
1938,96.66666666666667
1939,103.33333333333333
1940,106.66666666666667
1941,100.0
1942,90.0
1943,100.0
1944,116.66666666666667
1945,106.66666666666667
1946,103.33333333333333
1947,106.66666666666667
1948,93.33333333333333
1949,106.66666666666667
1950,106.66666666666667
1951,100.0
1952,113.33333333333333
1953,113.33333333333333
1954,106.66666666666667
1955,106.66666666666667
1956,86.66666666666667
1957,90.0
1958,106.66666666666667
1959,93.33333333333333
1960,106.66666666666667
1961,106.66666666666667
1962,126.66666666666667
1963,93.33333333333333
1964,93.33333333333333
1965,120.0
1966,110.0
1967,106.66666666666667
1968,103.33333333333333
1969,100.0
1970,93.33333333333333
1971,93.33333333333333
1972,116.66666666666667
1973,100.0
1974,106.66666666666667
1975,103.33333333333333
1976,100.0
1977,100.0
1978,106.66666666666667
1979,93.33333333333333
1980,93.33333333333333
1981,90.0
1982,90.0
1983,110.0
1984,113.33333333333333
1985,96.66666666666667
1986,93.33333333333333
1987,103.33333333333333
1988,93.33333333333333
1989,116.66666666666667
1990,106.66666666666667
1991,113.33333333333333
1992,116.66666666666667
1993,106.66666666666667
1994,106.66666666666667
1995,96.66666666666667
1996,113.33333333333333
1997,93.33333333333333
1998,93.33333333333333
1999,103.33333333333333
