x,acc_delay
739,960.0264550264551
740,844.6825396825398
741,801.0582010582009
742,939.8148148148148
743,983.4656084656083
744,809.6560846560847
745,910.2910052910053
746,1103.9417989417989
747,970.0793650793651
748,801.0582010582009
749,857.6719576719577
750,822.5661375661375
751,769.8412698412698
752,792.1957671957671
753,781.6137566137565
754,1181.3492063492063
755,926.0582010582009
756,781.6137566137565
757,844.6825396825395
758,778.4391534391532
759,855.3968253968253
760,889.2328042328043
761,819.7089947089946
762,773.148148148148
763,836.1111111111111
764,712.3544973544974
765,829.1269841269841
766,823.7830687830688
767,822.3544973544971
768,747.7513227513227
769,759.1269841269841
770,933.6772486772486
771,781.6137566137565
772,774.6296296296296
773,801.0582010582009
774,792.7248677248676
775,781.6137566137565
776,831.3492063492063
777,854.7619047619046
778,917.9629629629629
779,771.6402116402114
780,808.3862433862433
781,795.3703703703703
782,766.9047619047619
783,781.6137566137565
784,840.9259259259259
785,799.7619047619046
786,1127.9100529100529
787,870.7142857142856
788,810.05291005291
789,781.6137566137565
790,816.5343915343915
791,803.0423280423279
792,781.6137566137565
793,786.5079365079364
794,717.9100529100529
795,874.3121693121693
796,778.4391534391532
797,734.2592592592591
798,926.0582010582009
799,759.1269841269841
800,744.5767195767196
801,781.6137566137565
802,895.026455026455
803,734.8148148148148
804,815.4761904761904
805,781.6137566137565
806,781.6137566137565
807,849.8148148148148
808,999.7089947089944
809,836.3756613756613
810,910.2910052910053
811,931.4285714285713
812,843.5185185185184
813,781.6137566137565
814,774.6296296296296
815,781.6137566137565
816,787.5925925925925
817,869.206349206349
818,841.2962962962961
819,764.8148148148148
820,1035.3968253968255
821,800.6613756613756
822,773.015873015873
823,809.6560846560845
824,703.3068783068782
825,949.0211640211639
826,970.0793650793651
827,770.8994708994708
828,948.7830687830688
829,788.9947089947088
830,848.8095238095239
831,815.132275132275
832,795.8994708994708
833,923.0952380952381
834,807.0105820105819
835,919.3915343915344
836,791.6666666666666
837,701.7724867724867
838,781.6137566137565
839,781.6137566137565
840,761.2433862433861
841,774.6296296296296
842,781.6137566137565
843,875.7407407407406
844,771.4285714285713
845,824.3386243386242
846,800.6613756613756
847,775.3703703703702
848,781.6137566137565
849,781.6137566137565
850,807.2751322751321
851,801.164021164021
852,781.6137566137565
853,1022.5661375661377
854,732.9629629629628
855,803.0423280423279
856,823.4656084656085
857,680.05291005291
858,785.5820105820105
859,920.3439153439151
860,989.8148148148148
861,866.058201058201
862,766.031746031746
863,991.5873015873016
864,781.6137566137565
865,781.6137566137565
866,801.0582010582009
867,860.132275132275
868,759.1269841269841
869,891.4550264550263
870,885.4232804232803
871,971.4021164021163
872,803.0423280423279
873,781.6137566137565
874,773.015873015873
875,781.6137566137565
876,841.4285714285713
877,739.9206349206348
878,726.3227513227512
879,781.6137566137565
880,781.6137566137565
881,759.1269841269841
882,896.164021164021
883,829.9735449735449
884,812.6984126984127
885,910.2910052910053
886,866.058201058201
887,789.9470899470898
888,757.9100529100529
889,781.6137566137565
890,938.5978835978835
891,680.4232804232804
892,946.9576719576719
893,781.6137566137565
894,781.6137566137565
895,799.0740740740739
896,814.5502645502645
897,810.3968253968253
898,870.7142857142856
899,813.8888888888889
900,817.6984126984127
901,731.9312169312168
902,983.4656084656083
903,812.8306878306878
904,793.6507936507935
905,818.8624338624338
906,781.6137566137565
907,751.9841269841268
908,781.6137566137565
909,993.7830687830688
910,725.6613756613756
911,774.6296296296296
912,735.3174603174602
913,735.3174603174602
914,653.8359788359787
915,813.8888888888889
916,781.6137566137565
917,856.7989417989418
918,848.8624338624338
919,923.0952380952381
920,856.7460317460318
921,781.6137566137565
922,810.6084656084656
923,824.9999999999999
924,798.6772486772486
925,761.2433862433861
926,778.4391534391532
927,793.6507936507935
928,781.6137566137565
929,766.9047619047617
930,910.2910052910053
931,764.8148148148148
932,803.0423280423279
933,1000.2645502645503
934,822.4867724867725
935,860.132275132275
936,781.6137566137565
937,751.7195767195767
938,873.7830687830688
939,879.0476190476188
940,938.015873015873
941,771.164021164021
942,831.3492063492063
943,781.6137566137565
944,996.9047619047617
945,992.9629629629628
946,708.4656084656083
947,781.6137566137565
948,781.6137566137565
949,688.7566137566137
950,892.1957671957671
951,887.8042328042328
952,781.6137566137565
953,734.2592592592591
954,770.8994708994708
955,820.1058201058202
956,762.3015873015872
957,725.6613756613756
958,807.9629629629628
959,814.9470899470898
960,813.9417989417989
961,753.994708994709
962,781.6137566137565
963,750.4497354497353
964,708.4656084656083
965,805.8201058201057
966,751.9841269841268
967,844.6825396825395
968,781.6137566137565
969,781.6137566137565
970,703.8359788359787
971,790.6084656084654
972,781.6137566137565
973,789.074074074074
974,803.0423280423279
975,839.1798941798941
976,805.5555555555554
977,760.9788359788361
978,1022.7513227513227
979,807.0105820105819
980,781.6137566137565
981,786.6402116402115
982,799.0740740740739
983,976.9047619047619
984,792.7248677248676
985,862.9629629629628
986,761.4814814814813
987,764.8148148148148
988,815.9788359788361
989,781.6137566137565
990,921.3756613756614
991,987.1693121693121
992,815.132275132275
993,781.6137566137565
994,685.5820105820105
995,708.4656084656083
996,900.10582010582
997,744.5767195767196
998,819.7089947089946
999,836.5079365079364
1000,946.6931216931216
1001,781.6137566137565
1002,794.4444444444443
1003,1055.4232804232804
1004,917.7248677248676
1005,793.0423280423279
1006,744.5767195767196
1007,781.6137566137565
1008,781.6137566137565
1009,705.4232804232804
1010,793.0423280423279
1011,771.4285714285713
1012,698.201058201058
1013,781.6137566137565
1014,745.6084656084654
1015,760.7142857142856
1016,781.6137566137565
1017,747.0105820105819
1018,675.8201058201057
1019,781.6137566137565
1020,796.0052910052909
1021,987.1693121693121
1022,1026.111111111111
1023,773.015873015873
1024,781.6137566137565
1025,781.6137566137565
1026,987.1693121693121
1027,781.6137566137565
1028,708.4656084656083
1029,781.6137566137565
1030,781.6137566137565
1031,914.8148148148148
1032,754.4973544973543
1033,692.5925925925926
1034,770.9259259259259
1035,869.206349206349
1036,835.8465608465608
1037,702.4603174603174
1038,824.9999999999999
1039,802.6455026455025
1040,737.0105820105819
1041,919.5767195767194
1042,771.4285714285713
1043,781.6137566137565
1044,831.3492063492063
1045,656.4153439153438
1046,1157.9629629629628
1047,798.015873015873
1048,781.6137566137565
1049,717.9100529100529
1050,781.6137566137565
1051,802.116402116402
1052,781.6137566137565
1053,1019.4444444444445
1054,781.6137566137565
1055,820.8994708994708
1056,781.6137566137565
1057,931.7195767195767
1058,1014.7089947089947
1059,837.9629629629628
1060,919.5238095238096
1061,926.0582010582009
1062,763.4126984126983
1063,781.6137566137565
1064,906.3227513227514
1065,781.6137566137565
1066,910.2910052910053
1067,742.3280423280423
1068,812.8306878306878
1069,781.6137566137565
1070,781.6137566137565
1071,807.0105820105819
1072,729.7619047619048
1073,858.4391534391534
1074,974.8677248677247
1075,682.5396825396824
1076,764.8148148148148
1077,677.3809523809523
1078,822.3544973544971
1079,814.9470899470898
1080,824.4708994708993
1081,1021.5608465608464
1082,781.6137566137565
1083,785.9259259259259
1084,1135.8465608465608
1085,1074.4708994708994
1086,754.4179894179895
1087,1031.2433862433863
1088,726.1904761904761
1089,906.3492063492063
1090,942.6719576719577
1091,791.4021164021165
1092,781.6137566137565
1093,793.2539682539682
1094,759.1269841269841
1095,781.6137566137565
1096,929.7619047619046
1097,876.7460317460316
1098,927.7513227513226
1099,880.952380952381
1100,712.3280423280423
1101,751.9841269841268
1102,727.1693121693122
1103,781.6137566137565
1104,780.8465608465608
1105,781.6137566137565
1106,844.6825396825395
1107,1058.9947089947088
1108,969.3650793650793
1109,807.9629629629628
1110,861.3492063492063
1111,835.05291005291
1112,729.4973544973543
1113,739.3915343915344
1114,751.9841269841268
1115,789.9470899470898
1116,800.7671957671957
1117,725.9259259259258
1118,848.4126984126985
1119,832.9365079365077
1120,814.7354497354497
1121,953.3068783068783
1122,993.5185185185185
1123,781.6137566137565
1124,713.5714285714284
1125,781.6137566137565
1126,711.031746031746
1127,896.2962962962963
1128,851.4814814814814
1129,812.8306878306878
1130,896.164021164021
1131,781.6137566137565
1132,781.6137566137565
1133,781.6137566137565
1134,987.1693121693121
1135,841.2962962962961
1136,827.3809523809523
1137,759.6296296296296
1138,781.6137566137565
1139,781.6137566137565
1140,799.0740740740739
1141,797.4603174603175
1142,781.6137566137565
1143,860.132275132275
1144,813.8888888888889
1145,820.8730158730157
1146,772.3544973544972
1147,768.3862433862432
1148,959.6560846560845
1149,980.5555555555554
1150,848.8359788359787
1151,781.6137566137565
1152,781.6137566137565
1153,856.084656084656
1154,770.7936507936508
1155,735.2910052910051
1156,774.100529100529
1157,1076.058201058201
1158,781.6137566137565
1159,843.9417989417989
1160,757.9100529100529
1161,841.5079365079364
1162,1012.5661375661374
1163,851.0052910052909
1164,921.0846560846561
1165,813.8888888888889
1166,781.6137566137565
1167,1044.8412698412696
1168,843.5185185185184
1169,1122.3015873015875
1170,734.6560846560847
1171,728.0423280423281
1172,735.3174603174602
1173,814.9470899470898
1174,781.6137566137565
1175,823.4656084656085
1176,781.6137566137565
1177,845.6084656084656
1178,781.6137566137565
1179,910.2910052910053
1180,1128.5714285714287
1181,689.9470899470898
1182,845.6349206349205
1183,1041.137566137566
1184,781.6137566137565
1185,810.978835978836
1186,897.0899470899469
1187,890.6613756613756
1188,790.6084656084654
1189,786.9841269841269
1190,896.0052910052909
1191,793.7037037037037
1192,781.6137566137565
1193,790.6084656084654
1194,792.7248677248676
1195,781.6137566137565
1196,791.7724867724867
1197,823.4656084656085
1198,860.132275132275
1199,830.8201058201058
1200,848.2275132275131
1201,791.6666666666666
1202,910.2910052910053
1203,759.1269841269841
1204,900.6613756613756
1205,781.6137566137565
1206,792.7248677248676
1207,860.132275132275
1208,781.6137566137565
1209,727.1693121693122
1210,841.931216931217
1211,796.5608465608464
1212,799.074074074074
1213,789.9470899470898
1214,735.3174603174602
1215,781.6137566137565
1216,766.7989417989418
1217,719.9206349206349
1218,1006.6137566137564
1219,859.9206349206348
1220,873.5714285714287
1221,758.2539682539682
1222,882.4074074074074
1223,926.0582010582009
1224,881.984126984127
1225,699.2592592592591
1226,803.0423280423279
1227,781.6137566137565
1228,878.4391534391534
1229,735.3174603174602
1230,918.7037037037037
1231,785.8465608465608
1232,781.6137566137565
1233,773.7301587301587
1234,858.2010582010582
1235,812.4867724867725
1236,1055.4232804232804
1237,687.9629629629628
1238,732.0105820105819
1239,813.8888888888889
1240,781.6137566137565
1241,781.6137566137565
1242,776.6137566137565
1243,705.4232804232804
1244,815.4761904761904
1245,778.4391534391532
1246,792.7248677248676
1247,915.1851851851852
1248,902.5396825396824
1249,769.0211640211639
1250,767.063492063492
1251,794.7089947089946
1252,866.058201058201
1253,778.5714285714284
1254,896.164021164021
1255,819.7089947089946
1256,976.4550264550263
1257,763.4126984126983
1258,781.6137566137565
1259,725.2645502645503
1260,807.9629629629628
1261,793.6507936507935
1262,772.4867724867725
1263,786.7724867724867
1264,781.6137566137565
1265,773.015873015873
1266,929.7619047619046
1267,867.2751322751321
1268,806.8783068783068
1269,807.0105820105819
1270,780.8465608465608
1271,708.4656084656083
1272,867.3280423280423
1273,770.7671957671957
1274,771.8253968253968
1275,870.7142857142856
1276,702.4603174603174
1277,841.2698412698411
1278,759.1269841269841
1279,775.132275132275
1280,781.6137566137565
1281,824.3121693121692
1282,962.010582010582
1283,826.3492063492063
1284,689.9470899470898
1285,791.4814814814814
1286,1016.4021164021163
1287,781.6137566137565
1288,746.6137566137565
1289,781.6137566137565
1290,829.3915343915344
1291,925.9259259259259
1292,684.7619047619046
1293,939.9206349206349
1294,797.3280423280423
1295,795.2380952380951
1296,761.9047619047619
1297,739.2063492063492
1298,866.5873015873016
1299,1071.8253968253966
1300,717.4603174603174
1301,781.6137566137565
1302,980.6084656084656
1303,817.6984126984127
1304,761.7724867724867
1305,754.4973544973543
1306,767.3809523809523
1307,1016.2698412698412
1308,933.095238095238
1309,983.4656084656083
1310,792.7248677248676
1311,791.6666666666666
1312,781.6137566137565
1313,743.6507936507935
1314,781.6137566137565
1315,820.8730158730157
1316,793.6507936507935
1317,803.0423280423279
1318,798.015873015873
1319,781.6137566137565
1320,788.068783068783
1321,802.5661375661375
1322,844.153439153439
1323,873.148148148148
1324,959.4973544973545
1325,921.164021164021
1326,976.2698412698412
1327,784.7354497354498
1328,729.4973544973543
1329,727.1693121693122
1330,838.0952380952381
1331,818.9153439153438
1332,807.0105820105819
1333,823.4656084656085
1334,834.9206349206348
1335,749.2857142857142
1336,754.4973544973543
1337,860.132275132275
1338,906.243386243386
1339,803.8359788359787
1340,819.7089947089946
1341,759.1269841269841
1342,805.6878306878307
1343,758.2275132275131
1344,815.4761904761904
1345,781.6137566137565
1346,720.6084656084656
1347,747.7513227513227
1348,735.3174603174602
1349,985.4232804232805
1350,859.021164021164
1351,703.8359788359787
1352,866.1111111111111
1353,747.6455026455026
1354,734.2592592592591
1355,832.9365079365077
1356,952.8042328042327
1357,778.4391534391532
1358,843.5185185185184
1359,802.2751322751321
1360,815.4761904761904
1361,1079.867724867725
1362,906.4814814814815
1363,689.9470899470898
1364,781.6137566137565
1365,781.6137566137565
1366,770.8994708994708
1367,773.2804232804231
1368,698.201058201058
1369,901.984126984127
1370,792.8306878306878
1371,804.3650793650793
1372,833.3597883597884
1373,906.4814814814815
1374,803.0423280423279
1375,781.6137566137565
1376,791.0582010582009
1377,958.068783068783
1378,781.6137566137565
1379,829.2328042328041
