x,acc_delay
1391,600.0
1392,560.0
1393,680.0
1394,570.0
1395,720.0
1396,620.0
1397,490.0
1398,650.0
1399,610.0
1400,660.0
1401,660.0
1402,660.0
1403,730.0
1404,610.0
1405,500.0
1406,620.0
1407,880.0
1408,620.0
1409,610.0
1410,780.0
1411,620.0
1412,670.0
1413,610.0
1414,640.0
1415,660.0
1416,600.0
1417,620.0
1418,600.0
1419,560.0
1420,580.0
1421,660.0
1422,840.0
1423,500.0
1424,720.0
1425,680.0
1426,470.0
1427,620.0
1428,640.0
1429,660.0
1430,640.0
1431,570.0
1432,700.0
1433,620.0
1434,650.0
1435,600.0
1436,510.0
1437,580.0
1438,600.0
1439,620.0
1440,610.0
1441,560.0
1442,580.0
1443,720.0
1444,620.0
1445,530.0
1446,660.0
1447,600.0
1448,680.0
1449,570.0
1450,540.0
1451,620.0
1452,640.0
1453,680.0
1454,650.0
1455,660.0
1456,610.0
1457,690.0
1458,610.0
1459,650.0
1460,660.0
1461,580.0
1462,560.0
1463,750.0
1464,650.0
1465,730.0
1466,780.0
1467,620.0
1468,640.0
1469,660.0
1470,620.0
1471,710.0
1472,530.0
1473,600.0
1474,710.0
1475,720.0
1476,620.0
1477,600.0
1478,580.0
1479,580.0
1480,620.0
1481,620.0
1482,620.0
1483,610.0
1484,570.0
1485,620.0
1486,580.0
1487,620.0
1488,620.0
1489,660.0
1490,680.0
1491,710.0
1492,620.0
1493,650.0
1494,650.0
1495,640.0
1496,640.0
1497,600.0
1498,520.0
1499,620.0
1500,660.0
1501,680.0
1502,710.0
1503,680.0
1504,610.0
1505,650.0
1506,660.0
1507,650.0
1508,590.0
1509,640.0
1510,680.0
1511,620.0
1512,790.0
1513,620.0
1514,420.0
1515,560.0
1516,510.0
1517,620.0
1518,620.0
1519,710.0
1520,620.0
1521,560.0
1522,620.0
1523,620.0
1524,590.0
1525,620.0
1526,660.0
1527,530.0
1528,580.0
1529,670.0
1530,770.0
1531,560.0
1532,540.0
1533,620.0
1534,620.0
1535,750.0
1536,710.0
1537,570.0
1538,710.0
1539,570.0
1540,680.0
1541,720.0
1542,700.0
1543,650.0
1544,570.0
1545,710.0
1546,730.0
1547,650.0
1548,800.0
1549,720.0
1550,850.0
1551,560.0
1552,620.0
1553,720.0
1554,720.0
1555,680.0
1556,770.0
1557,550.0
1558,710.0
1559,720.0
1560,630.0
1561,670.0
1562,610.0
1563,740.0
1564,720.0
1565,730.0
1566,740.0
1567,800.0
1568,710.0
1569,690.0
1570,710.0
1571,760.0
1572,780.0
1573,740.0
1574,800.0
1575,530.0
1576,710.0
1577,710.0
1578,710.0
1579,840.0
1580,730.0
1581,760.0
1582,710.0
1583,550.0
1584,710.0
1585,770.0
1586,660.0
1587,650.0
1588,750.0
1589,790.0
1590,730.0
1591,680.0
1592,750.0
1593,670.0
1594,710.0
1595,710.0
1596,710.0
1597,690.0
1598,710.0
1599,700.0
1600,670.0
1601,710.0
1602,770.0
1603,660.0
1604,560.0
1605,750.0
1606,650.0
1607,640.0
1608,710.0
1609,690.0
1610,740.0
1611,690.0
1612,810.0
1613,800.0
1614,610.0
1615,710.0
1616,710.0
1617,660.0
1618,710.0
1619,730.0
1620,750.0
1621,770.0
1622,620.0
1623,590.0
1624,710.0
1625,770.0
1626,650.0
1627,700.0
1628,710.0
1629,710.0
1630,750.0
1631,680.0
1632,830.0
1633,800.0
1634,770.0
1635,790.0
1636,730.0
1637,730.0
1638,710.0
1639,690.0
1640,770.0
1641,790.0
1642,830.0
1643,710.0
1644,740.0
1645,600.0
1646,800.0
1647,720.0
1648,710.0
1649,680.0
1650,650.0
1651,750.0
1652,810.0
1653,750.0
1654,710.0
1655,720.0
1656,710.0
1657,790.0
1658,710.0
1659,470.0
1660,690.0
1661,730.0
1662,710.0
1663,810.0
1664,640.0
1665,720.0
1666,730.0
1667,710.0
1668,690.0
1669,790.0
1670,650.0
1671,740.0
1672,850.0
1673,750.0
1674,810.0
1675,710.0
1676,710.0
1677,710.0
1678,750.0
1679,850.0
1680,750.0
1681,690.0
1682,670.0
1683,650.0
1684,870.0
1685,610.0
1686,770.0
1687,820.0
1688,710.0
1689,710.0
1690,710.0
1691,810.0
1692,620.0
1693,690.0
1694,800.0
1695,710.0
1696,750.0
1697,750.0
1698,640.0
1699,740.0
1700,790.0
1701,600.0
1702,680.0
1703,800.0
1704,770.0
1705,710.0
1706,770.0
1707,750.0
1708,770.0
1709,750.0
1710,800.0
1711,750.0
1712,850.0
1713,740.0
1714,790.0
1715,680.0
1716,800.0
1717,630.0
1718,730.0
1719,740.0
1720,650.0
1721,730.0
1722,760.0
1723,670.0
1724,770.0
1725,550.0
1726,590.0
1727,610.0
1728,740.0
1729,710.0
1730,860.0
1731,680.0
1732,740.0
1733,650.0
1734,750.0
1735,690.0
1736,730.0
1737,750.0
1738,590.0
1739,720.0
1740,720.0
1741,710.0
1742,710.0
1743,770.0
1744,710.0
1745,740.0
1746,810.0
1747,710.0
1748,710.0
1749,710.0
1750,720.0
1751,710.0
1752,750.0
1753,650.0
1754,690.0
1755,710.0
1756,730.0
1757,700.0
1758,720.0
1759,650.0
1760,500.0
1761,710.0
1762,780.0
1763,800.0
1764,640.0
1765,780.0
1766,710.0
1767,660.0
1768,790.0
1769,710.0
1770,710.0
1771,650.0
1772,660.0
1773,750.0
1774,590.0
1775,710.0
1776,820.0
1777,740.0
1778,660.0
1779,550.0
1780,730.0
1781,710.0
1782,670.0
1783,710.0
1784,740.0
1785,670.0
1786,630.0
1787,750.0
1788,710.0
1789,700.0
1790,770.0
1791,700.0
1792,830.0
1793,740.0
1794,700.0
1795,690.0
1796,710.0
1797,680.0
1798,660.0
1799,670.0
1800,700.0
1801,700.0
1802,690.0
1803,850.0
1804,740.0
1805,790.0
1806,680.0
1807,710.0
1808,740.0
1809,740.0
1810,630.0
1811,590.0
1812,710.0
1813,710.0
1814,650.0
1815,670.0
1816,650.0
1817,720.0
1818,840.0
1819,680.0
1820,710.0
1821,810.0
1822,750.0
1823,750.0
1824,640.0
1825,690.0
1826,710.0
1827,710.0
1828,700.0
1829,740.0
1830,630.0
1831,630.0
1832,710.0
1833,740.0
1834,830.0
1835,730.0
1836,650.0
1837,720.0
1838,580.0
1839,820.0
1840,690.0
1841,710.0
1842,710.0
1843,670.0
1844,630.0
1845,860.0
1846,630.0
1847,690.0
1848,690.0
1849,710.0
1850,600.0
1851,760.0
1852,810.0
1853,630.0
1854,650.0
1855,790.0
1856,710.0
1857,740.0
1858,860.0
1859,770.0
1860,750.0
1861,710.0
1862,650.0
1863,870.0
1864,830.0
1865,700.0
1866,710.0
1867,690.0
1868,650.0
1869,700.0
1870,750.0
1871,730.0
1872,620.0
1873,710.0
1874,730.0
1875,710.0
1876,710.0
1877,750.0
1878,690.0
1879,810.0
1880,630.0
1881,660.0
1882,670.0
1883,710.0
1884,710.0
1885,680.0
1886,700.0
1887,670.0
1888,750.0
1889,730.0
1890,760.0
1891,690.0
1892,680.0
1893,720.0
1894,710.0
1895,790.0
1896,710.0
1897,670.0
1898,580.0
1899,950.0
1900,800.0
1901,770.0
1902,710.0
1903,750.0
1904,710.0
1905,710.0
1906,710.0
1907,680.0
1908,760.0
1909,730.0
1910,710.0
1911,690.0
1912,750.0
1913,730.0
1914,790.0
1915,770.0
1916,710.0
1917,770.0
1918,680.0
1919,790.0
1920,970.0
1921,670.0
1922,820.0
1923,640.0
1924,800.0
1925,740.0
1926,740.0
1927,730.0
1928,640.0
1929,690.0
1930,720.0
1931,710.0
1932,750.0
1933,750.0
1934,750.0
1935,710.0
1936,820.0
1937,690.0
1938,780.0
1939,750.0
1940,710.0
1941,690.0
1942,620.0
1943,530.0
1944,790.0
1945,710.0
1946,620.0
1947,660.0
1948,710.0
1949,690.0
1950,710.0
1951,540.0
1952,680.0
1953,830.0
1954,620.0
1955,750.0
1956,780.0
1957,800.0
1958,730.0
1959,720.0
1960,710.0
1961,650.0
1962,780.0
1963,810.0
1964,660.0
1965,710.0
1966,710.0
1967,620.0
1968,700.0
1969,600.0
1970,670.0
1971,720.0
1972,650.0
1973,670.0
1974,710.0
1975,880.0
1976,770.0
1977,810.0
1978,650.0
1979,690.0
1980,720.0
1981,810.0
1982,760.0
1983,670.0
1984,920.0
1985,720.0
1986,650.0
1987,710.0
1988,710.0
1989,780.0
1990,710.0
1991,740.0
1992,670.0
1993,750.0
1994,710.0
1995,860.0
1996,670.0
1997,620.0
1998,790.0
1999,810.0
